image_index,concept,verdict,macro_cluster
291,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
291,the carina is sharp and located at the level of the hilum.,Unaligned,0
291,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Unaligned,0
291,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
291,tuberculosis,Uncertain,1
292,besnier boeck disease,Uncertain,1
292,bronchiectasis (disorder),Uncertain,0
292,bronchiolitis (disorder),Uncertain,0
292,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
292,coad,Uncertain,0
292,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
292,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Unaligned,2
292,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
292,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
292,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
292,"disease, forestier's",Uncertain,2
292,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
292,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
292,gallstone diseases,Uncertain,5
292,increased retrosternal clear space observed due to anterior sternal bowing.,Uncertain,2
292,large air filled bullae are identified within the apical lung regions.,Unaligned,0
292,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
292,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
292,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
292,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
292,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
292,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Uncertain,3
292,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
292,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Aligned,0
292,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
293,acute bronchitis (disorder),Uncertain,0
293,atheroscleroses,Uncertain,0
293,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Uncertain,1
293,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
293,central mediastinal structures maintain a normal position without evidence of abnormal widening.,Uncertain,0
293,"columns, vertebral",Uncertain,2
293,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
293,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
293,cystic fibrosis (disorder),Uncertain,0
293,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
293,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
293,"disease, forestier's",Uncertain,2
293,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
293,fibrocystic disease,Uncertain,0
293,generalized decrease in bone density throughout the visualized thoracic skeleton.,Uncertain,2
293,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
293,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
293,lumbar vertebral segments are faintly outlined at the base of the film.,Uncertain,2
293,mediastinal shift,Unaligned,0
293,miliary lupoid of boeck,Uncertain,1
293,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
293,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
293,multiple small gas lucencies identified throughout the subcutaneous soft tissues of chest.,Uncertain,0
293,normal midline position of the air filled trachea is maintained throughout the thorax.,Uncertain,0
293,normal midline position of the trachea with a well defined tracheal air column.,Uncertain,0
293,oesophageal hiatal hernia,Uncertain,3
293,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
293,pleural effusions,Aligned,0
293,pneumothorax (disorder),Unaligned,0
293,"spine, cervical",Uncertain,2
293,sternal prominence projecting anteriorly beyond the normal thoracic cage margin.,Unaligned,2
293,the aortic silhouette maintains a normal configuration within the central mediastinal space.,Aligned,0
293,the left atrial appendage is located along the mid left heart border.,Uncertain,0
293,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
293,thoracic vertebrae are visualized as a vertical column of stacked bony segments.,Uncertain,2
293,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
293,tuberculosis,Uncertain,1
294,atrial structure (body structure),Uncertain,0
294,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
294,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
294,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
294,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Unaligned,0
294,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
294,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
294,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
294,"fibroses, pulmonary",Uncertain,0
294,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
294,keeled chest,Uncertain,2
294,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
294,miliary lupoid of boeck,Uncertain,1
294,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
294,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
294,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Unaligned,0
294,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
294,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
294,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
294,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
295,acute bronchitis,Uncertain,0
295,acute bronchitis (disorder),Uncertain,0
295,atrial structure (body structure),Uncertain,0
295,besnier boeck schaumann syndrome,Uncertain,1
295,bronchiectasis (disorder),Uncertain,0
295,calculus in biliary tract (disorder),Uncertain,5
295,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
295,"columns, spinal",Uncertain,2
295,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Uncertain,1
295,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
295,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
295,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
295,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
295,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
295,"fibroses, pulmonary",Uncertain,0
295,gallstone diseases,Uncertain,5
295,generalized decrease in bone density throughout the visualized thoracic skeleton.,Uncertain,2
295,humeri,Uncertain,2
295,increased density obscuring the hemidiaphragm consistent with a significant pleural collection.,Uncertain,0
295,keeled chest,Uncertain,2
295,lymphatic gland,Uncertain,7
295,miliary lupoid of boeck,Uncertain,1
295,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
295,pleural hemorrhage,Uncertain,0
295,structure of yellow fat,Uncertain,6
295,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
295,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
295,tuberculous,Uncertain,1
295,well-defined costophrenic sulcus with normal contour and sharp margins.,Uncertain,4
296,calculus in biliary tract (disorder),Uncertain,5
296,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
296,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
296,"columns, spinal",Uncertain,2
296,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
296,costophrenic angle,Uncertain,4
296,cystic fibrosis (disorder),Uncertain,0
296,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
296,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Aligned,0
296,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
296,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
296,"disease, forestier's",Uncertain,2
296,"fibroses, pulmonary",Uncertain,0
296,increased density obscuring the hemidiaphragm consistent with a significant pleural collection.,Uncertain,0
296,keeled chest,Uncertain,2
296,large air filled bullae are identified within the apical lung regions.,Uncertain,0
296,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
296,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
296,pleural effusions,Uncertain,0
296,pneumothorax (disorder),Unaligned,0
296,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
296,"sarcoid, boeck's",Uncertain,1
296,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
296,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
296,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Unaligned,0
296,tuberculous,Uncertain,1
296,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
296,well-defined costophrenic sulcus with normal contour and sharp margins.,Uncertain,4
297,besnier boeck schaumann syndrome,Uncertain,1
297,bronchiectasis (disorder),Uncertain,0
297,cervical spines,Uncertain,2
297,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
297,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
297,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
297,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
297,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Unaligned,7
297,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
297,gallstone diseases,Uncertain,5
297,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
297,miliary lupoid of boeck,Uncertain,1
297,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
297,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
297,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
297,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Aligned,2
297,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
297,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
297,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
297,tuberculosis,Uncertain,1
298,a solitary well-defined rounded opacity is noted within the right upper lobe.,Uncertain,0
298,atheroscleroses,Uncertain,0
298,besnier boeck schaumann syndrome,Uncertain,1
298,calcified granuloma,Aligned,0
298,calculus in biliary tract (disorder),Uncertain,5
298,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
298,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
298,central mediastinal structures maintain a normal position without evidence of abnormal widening.,Aligned,0
298,cervical spines,Uncertain,2
298,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
298,continuous bony bridging spanning multiple contiguous thoracic vertebral segments.,Uncertain,2
298,costophrenic angle,Uncertain,4
298,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
298,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
298,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
298,"disease, forestier's",Uncertain,2
298,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
298,large air filled bullae are identified within the apical lung regions.,Uncertain,0
298,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
298,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
298,oesophageal hiatal hernia,Uncertain,3
298,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
298,pleural effusions,Uncertain,0
298,pulmonary cicatrix,Aligned,0
298,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
298,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
298,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
298,the aortic silhouette maintains a normal configuration within the central mediastinal space.,Aligned,0
298,the proximal humerus is visualized within the lateral aspect of the thoracic cage.,Uncertain,2
298,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Aligned,0
298,tracheal structure,Aligned,0
298,tuberculosis,Uncertain,1
298,vertebral columns,Aligned,2
299,acute bronchitis (disorder),Uncertain,0
299,atheroscleroses,Uncertain,0
299,besnier boeck disease,Uncertain,1
299,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
299,cardiomegaly (disorder),Uncertain,0
299,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
299,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
299,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
299,continuous bony bridging spanning multiple contiguous thoracic vertebral segments.,Uncertain,2
299,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
299,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
299,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
299,"disease, forestier's",Uncertain,2
299,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
299,fibrocystic disease,Uncertain,0
299,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
299,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
299,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
299,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
299,pericardial effusion,Uncertain,0
299,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
299,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
299,"spine, cervical",Uncertain,2
299,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
299,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
299,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
300,a solitary well-defined nodule with central dense calcification is noted.,Uncertain,0
300,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
300,calcified granuloma,Uncertain,0
300,calculus in biliary tract,Uncertain,5
300,cholelithiasis,Uncertain,5
300,costophrenic angle,Aligned,4
300,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
300,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
300,"disease, forestier's",Uncertain,2
300,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
300,fibrocystic disease,Uncertain,0
300,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
300,forestiers disease,Uncertain,2
300,gallstone diseases,Uncertain,5
300,increased posterior curvature of the thoracic spine is noted on the lateral view.,Uncertain,2
300,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
300,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Aligned,3
300,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
300,miliary lupoid of boeck,Uncertain,1
300,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
300,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
300,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
300,small focal nodular density identified in the left lower lung field.,Uncertain,0
300,"spine, cervical",Uncertain,2
300,the left atrial appendage is located along the mid left heart border.,Uncertain,0
300,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
300,the proximal humerus is visualized within the lateral aspect of the thoracic cage.,Aligned,2
300,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
300,well defined thick walled cavitary lesion identified in the left lower lobe.,Unaligned,0
301,acute bronchitis (disorder),Uncertain,0
301,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
301,"columns, spinal",Uncertain,2
301,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
301,cystic fibrosis (disorder),Uncertain,0
301,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
301,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
301,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
301,"disease, forestier's",Uncertain,2
301,fibrocystic disease,Uncertain,0
301,gallstone disease,Uncertain,5
301,gallstone diseases,Uncertain,5
301,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
301,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
301,large air filled bullae are identified within the apical lung regions.,Uncertain,0
301,multiple small gas lucencies identified throughout the subcutaneous soft tissues of chest.,Uncertain,0
301,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
301,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
301,"spine, cervical",Uncertain,2
301,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Aligned,0
301,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Aligned,0
301,the tracheal bifurcation is clearly visualized with a sharp carinal angle.,Aligned,0
301,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
302,acute bronchitis (disorder),Uncertain,0
302,atheroscleroses,Uncertain,0
302,atrial structure (body structure),Aligned,0
302,calculus in biliary tract (disorder),Uncertain,5
302,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Aligned,0
302,cardiomegaly (disorder),Aligned,0
302,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
302,cholelithiasis,Uncertain,5
302,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Unaligned,2
302,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Uncertain,0
302,fibrocystic disease,Uncertain,0
302,gallstone disease,Uncertain,5
302,gallstone diseases,Uncertain,5
302,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
302,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
302,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
302,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
302,pericardial effusion,Uncertain,0
302,structure of yellow fat,Uncertain,6
302,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
302,the left atrial appendage is located along the mid left heart border.,Uncertain,0
302,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Aligned,0
302,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
302,tuberculosis,Uncertain,1
303,acute bronchitis (disorder),Uncertain,0
303,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
303,cardiomegaly (disorder),Uncertain,0
303,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
303,coad,Uncertain,0
303,"columns, spinal",Uncertain,2
303,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
303,"disease, forestier's",Uncertain,2
303,gallstone disease,Uncertain,5
303,gallstone diseases,Uncertain,5
303,gas filled structure noted superior to the left hemidiaphragm.,Uncertain,3
303,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
303,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
303,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
303,normal aortic arch shadow is visualized along the superior mediastinal border.,Unaligned,0
303,pericardial effusion,Uncertain,0
303,pigeon breast,Uncertain,2
303,"sarcoid, boeck's",Uncertain,1
303,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
303,small focal nodular density identified in the left lower lung field.,Uncertain,0
303,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
304,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Aligned,0
304,cardiomegaly (disorder),Uncertain,0
304,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
304,central mediastinal structures maintain a normal position without evidence of abnormal widening.,Aligned,0
304,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
304,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
304,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
304,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Aligned,7
304,fibrocystic disease,Uncertain,0
304,"fibroses, pulmonary",Uncertain,0
304,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
304,gallstone diseases,Uncertain,5
304,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Uncertain,3
304,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
304,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
304,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
304,oesophageal hiatal hernia,Uncertain,3
304,pulmonary cicatrix,Uncertain,0
304,the left atrial appendage is located along the mid left heart border.,Uncertain,0
304,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Unaligned,0
304,the thoracic spine shows an accentuated posterior curve on the lateral chest view.,Unaligned,2
304,the tracheal bifurcation is clearly visualized with a sharp carinal angle.,Unaligned,0
304,the upper abdomen is partially included at the base of the image.,Uncertain,3
304,tracheal structure,Aligned,0
305,a solitary well-defined nodule with central dense calcification is noted.,Unaligned,0
305,atheromatosis,Uncertain,0
305,calcified granuloma,Uncertain,0
305,calculus in biliary tract (disorder),Uncertain,5
305,cholelithiasis,Uncertain,5
305,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
305,costophrenic angle,Uncertain,4
305,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
305,displaced articular surfaces noted at the level of the acromioclavicular joint.,Uncertain,1
305,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
305,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
305,hemothorax,Unaligned,0
305,"hernia, hiatus",Uncertain,3
305,increased posterior curvature of the thoracic spine is noted on the lateral view.,Uncertain,2
305,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
305,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
305,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
305,radiolucent epicardial adipose tissue visible along the lower anterior heart border.,Uncertain,6
305,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
305,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
305,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
305,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
305,tuberculosis (disorder),Uncertain,1
305,tuberculous,Uncertain,1
305,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
306,acute bronchitis (disorder),Uncertain,0
306,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
306,cardiomegaly (disorder),Uncertain,0
306,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
306,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
306,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
306,cystic fibrosis (disorder),Uncertain,0
306,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
306,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
306,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
306,"disease, forestier's",Uncertain,2
306,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
306,fibrocystic disease,Uncertain,0
306,"fibroses, pulmonary",Uncertain,0
306,generalized decrease in bone density throughout the visualized thoracic skeleton.,Uncertain,2
306,increased cardiac shadow size with a water bottle configuration.,Unaligned,0
306,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
306,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
306,normal cardiac ventricular contours are visualized along the left heart border profile.,Aligned,0
306,pericardial effusion,Uncertain,0
306,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
306,"spine, cervical",Uncertain,2
306,the left atrial appendage is located along the mid left heart border.,Uncertain,0
306,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
306,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
306,tracheal structure,Aligned,0
306,tuberculosis,Uncertain,1
307,a solitary well-defined nodule with central dense calcification is noted.,Uncertain,0
307,a solitary well-defined rounded opacity is noted within the right upper lobe.,Uncertain,0
307,bronchiolitis (disorder),Uncertain,0
307,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
307,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
307,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
307,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
307,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
307,"disease, forestier's",Uncertain,2
307,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
307,gallstone diseases,Uncertain,5
307,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
307,miliary lupoid of boeck,Uncertain,1
307,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
307,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
307,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
307,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
307,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
307,small focal nodular density identified in the left lower lung field.,Uncertain,0
307,solitary circumscribed mass lesion projecting over the right mid lung zone.,Unaligned,0
307,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
307,the left atrial appendage is located along the mid left heart border.,Uncertain,0
307,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
307,unexpanded lung,Uncertain,0
308,a solitary well-defined nodule with central dense calcification is noted.,Unaligned,0
308,a solitary well-defined rounded opacity is noted within the right upper lobe.,Unaligned,0
308,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
308,atheromatosis,Uncertain,0
308,atheroscleroses,Uncertain,0
308,besnier boeck schaumann syndrome,Uncertain,1
308,bullous emphysema,Aligned,0
308,cystic fibrosis (disorder),Uncertain,0
308,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
308,gallstone disease,Uncertain,5
308,gallstone diseases,Uncertain,5
308,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
308,hemothorax,Unaligned,0
308,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
308,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Unaligned,0
308,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
308,pneumothorax (disorder),Unaligned,0
308,pulmonary cicatrix,Uncertain,0
308,radiolucent gas collection identified between the liver dome and the diaphragm.,Unaligned,3
308,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
308,shoulder,Uncertain,2
308,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
