image_index,concept,verdict,macro_cluster
33,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
33,tuberculosis,Uncertain,1
33,well defined thick walled cavitary lesion identified in the left lower lobe.,Unaligned,0
34,acute bronchitis (disorder),Uncertain,0
34,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
34,cardiomegaly (disorder),Uncertain,0
34,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
34,cervical spines,Uncertain,2
34,"columns, spinal",Uncertain,2
34,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
34,continuous bony bridging spanning multiple contiguous thoracic vertebral segments.,Uncertain,2
34,costophrenic angle,Uncertain,4
34,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
34,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
34,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
34,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
34,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Uncertain,0
34,gallstone disease,Uncertain,5
34,gallstone diseases,Uncertain,5
34,heart atrium,Uncertain,0
34,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
34,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
34,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
34,mediastinal shift,Uncertain,0
34,osteophyte of bone,Uncertain,2
34,pericardial effusion,Uncertain,0
34,pulmonary cicatrix,Uncertain,0
34,structure of yellow fat,Uncertain,6
34,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Unaligned,2
34,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
34,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
34,tuberculosis,Uncertain,1
34,tuberculous (qualifier value),Uncertain,1
34,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
34,well defined expansile lucent lesion involving the posterior aspect of the left rib.,Unaligned,2
35,acute bronchitis (disorder),Uncertain,0
35,atheroscleroses,Uncertain,0
35,bilateral perihilar airspace opacities consistent with pulmonary edema.,Uncertain,0
35,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
35,cardiomegaly (disorder),Uncertain,0
35,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
35,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
35,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
35,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Unaligned,0
35,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
35,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
35,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
35,"disease, forestier's",Uncertain,2
35,"fibroses, pulmonary",Uncertain,0
35,fine reticular opacities present throughout the mid and lower lung zones.,Uncertain,0
35,increased cardiac shadow size with a water bottle configuration.,Unaligned,0
35,increased density obscuring the hemidiaphragm consistent with a significant pleural collection.,Unaligned,0
35,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
35,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
35,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
35,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
35,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
35,pericardial effusion,Uncertain,0
35,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
35,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
35,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
35,small focal nodular density identified in the left lower lung field.,Uncertain,0
35,"spine, cervical",Uncertain,2
35,unexpanded lung,Uncertain,0
35,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
35,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
36,acute bronchitis (disorder),Uncertain,0
36,cardiomegaly (disorder),Uncertain,0
36,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
36,cervical spines,Uncertain,2
36,"columns, spinal",Uncertain,2
36,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
36,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
36,continuous bony bridging spanning multiple contiguous thoracic vertebral segments.,Uncertain,2
36,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
36,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
36,gallstone disease,Uncertain,5
36,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
36,increased cardiac shadow size with a water bottle configuration.,Uncertain,0
36,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Uncertain,0
36,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
36,normal midline position of the trachea with a well defined tracheal air column.,Uncertain,0
36,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
36,pericardial effusion,Uncertain,0
36,pigeon breast,Uncertain,2
36,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
36,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
36,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
36,"spine, cervical",Uncertain,2
36,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
36,the proximal humerus is visualized within the lateral aspect of the thoracic cage.,Uncertain,2
36,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
36,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
36,tuberculosis,Uncertain,1
36,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
36,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
37,a solitary well-defined nodule with central dense calcification is noted.,Unaligned,0
37,bronchiectasis (disorder),Uncertain,0
37,calculus in biliary tract (disorder),Uncertain,5
37,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
37,central mediastinal structures maintain a normal position without evidence of abnormal widening.,Aligned,0
37,chronic irreversible airway obstruction,Uncertain,0
37,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
37,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
37,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
37,fibrocystic disease,Uncertain,0
37,"fibroses, pulmonary",Uncertain,0
37,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
37,increased retrosternal clear space observed due to anterior sternal bowing.,Aligned,2
37,keeled chest,Uncertain,2
37,large air filled bullae are identified within the apical lung regions.,Uncertain,0
37,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
37,normal aortic arch shadow is visualized along the superior mediastinal border.,Aligned,0
37,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
37,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
37,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Unaligned,0
37,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
37,the carina is sharp and located at the level of the hilum.,Uncertain,0
37,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
37,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
37,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Aligned,0
37,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
37,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
37,tuberculosis,Uncertain,1
37,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
37,well defined thick walled cavitary lesion identified in the left lower lobe.,Unaligned,0
38,a solitary well-defined rounded opacity is noted within the right upper lobe.,Unaligned,0
38,abnormal separation of the articular surfaces within the acromioclavicular joint.,Unaligned,1
38,besnier boeck schaumann syndrome,Aligned,1
38,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
38,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
38,cervical spines,Uncertain,2
38,cholelithiasis,Uncertain,5
38,"column, vertebral",Aligned,2
38,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
38,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
38,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
38,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
38,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
38,gallstone disease,Uncertain,5
38,gallstone diseases,Uncertain,5
38,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Unaligned,3
38,hemopneumothorax,Unaligned,0
38,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
38,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
38,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
38,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
38,multiple small gas lucencies identified throughout the subcutaneous soft tissues of chest.,Uncertain,0
38,pulmonary cicatrix,Uncertain,0
38,shoulder,Uncertain,2
38,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
38,sternal prominence projecting anteriorly beyond the normal thoracic cage margin.,Aligned,2
38,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
38,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Aligned,3
38,the tracheal bifurcation is clearly visualized with a sharp carinal angle.,Unaligned,0
38,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Unaligned,0
38,tuberculosis,Uncertain,1
38,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
39,calcified granuloma,Uncertain,0
39,cardiomegaly (disorder),Uncertain,0
39,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
39,"columns, spinal",Uncertain,2
39,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
39,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
39,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
39,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
39,"disease, forestier's",Uncertain,2
39,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
39,gallstone diseases,Uncertain,5
39,large air filled bullae are identified within the apical lung regions.,Uncertain,0
39,layering opacity along the lateral chest wall indicates pleural effusion.,Uncertain,0
39,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
39,miliary lupoid of boeck,Uncertain,1
39,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
39,normal midline position of the trachea with a well defined tracheal air column.,Uncertain,0
39,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
39,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
39,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
39,the left atrial appendage is located along the mid left heart border.,Uncertain,0
39,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
39,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
39,tuberculosis,Uncertain,1
39,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Uncertain,0
40,a solitary well-defined rounded opacity is noted within the right upper lobe.,Unaligned,0
40,besnier boeck disease,Uncertain,1
40,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
40,calcified granuloma,Uncertain,0
40,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
40,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
40,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
40,fibrocystic disease,Uncertain,0
40,forestiers disease,Uncertain,2
40,gallstone disease,Uncertain,5
40,humeri,Uncertain,2
40,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
40,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Unaligned,2
40,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
40,mediastinal shift,Unaligned,0
40,normal cardiac ventricular contours are visualized along the left heart border profile.,Aligned,0
40,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
40,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
40,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
40,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
40,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
40,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
40,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
40,visualized proximal humerus demonstrates normal trabecular pattern and smooth cortical bone surfaces.,Uncertain,2
41,bullous emphysema,Uncertain,0
41,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
41,cardiomegaly (disorder),Uncertain,0
41,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
41,chronic irreversible airway obstruction,Uncertain,0
41,"columns, spinal",Uncertain,2
41,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
41,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
41,dense consolidation obscuring the normal vascular markings in the left lower lung.,Unaligned,0
41,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
41,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
41,"fibroses, pulmonary",Uncertain,0
41,gas filled structure noted superior to the left hemidiaphragm.,Unaligned,3
41,increased density obscuring the hemidiaphragm consistent with a significant pleural collection.,Unaligned,0
41,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
41,normal aortic arch shadow is visualized along the superior mediastinal border.,Aligned,0
41,pigeon breast,Uncertain,2
41,shoulder,Uncertain,2
41,"spine, cervical",Uncertain,2
41,structure of yellow fat,Uncertain,6
41,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
41,tracheal structure,Uncertain,0
41,tuberculous,Uncertain,1
41,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
42,a solitary well-defined rounded opacity is noted within the right upper lobe.,Unaligned,0
42,cardiac insufficiency,Uncertain,0
42,cardiomegaly (disorder),Uncertain,0
42,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
42,cholelithiasis,Uncertain,5
42,"columns, spinal",Uncertain,2
42,continuous bony bridging spanning multiple contiguous thoracic vertebral segments.,Uncertain,2
42,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
42,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
42,fine reticular opacities present throughout the mid and lower lung zones.,Uncertain,0
42,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
42,gallstone diseases,Uncertain,5
42,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
42,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Uncertain,0
42,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
42,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
42,mediastinal shift,Unaligned,0
42,miliary lupoid of boeck,Uncertain,1
42,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
42,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
42,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
42,pneumohemothorax,Unaligned,0
42,"spine, cervical",Uncertain,2
42,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Uncertain,2
42,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
42,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
42,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
42,tuberculosis,Uncertain,1
42,vertebral columns,Uncertain,2
42,visualized proximal humerus demonstrates normal trabecular pattern and smooth cortical bone surfaces.,Uncertain,2
42,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
43,acute bronchitis (disorder),Uncertain,0
43,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Aligned,0
43,cardiomegaly (disorder),Aligned,0
43,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
43,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
43,cystic fibrosis (disorder),Uncertain,0
43,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
43,"disease, forestier's",Uncertain,2
43,"fibroses, pulmonary",Uncertain,0
43,"hernia, hiatus",Uncertain,3
43,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
43,large air filled bullae are identified within the apical lung regions.,Unaligned,0
43,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
43,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
43,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
43,"spine, cervical",Uncertain,2
43,the left atrial appendage is located along the mid left heart border.,Uncertain,0
43,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
43,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Aligned,0
43,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Aligned,0
43,tuberculosis,Uncertain,1
43,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
44,atheroscleroses,Uncertain,0
44,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
44,calculus in biliary tract,Uncertain,5
44,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
44,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
44,"columns, spinal",Uncertain,2
44,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
44,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
44,"disease, forestier's",Uncertain,2
44,fibrocystic disease,Uncertain,0
44,"fibroses, pulmonary",Uncertain,0
44,fine reticular opacities present throughout the mid and lower lung zones.,Uncertain,0
44,gallstone diseases,Uncertain,5
44,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
44,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
44,miliary lupoid of boeck,Uncertain,1
44,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Unaligned,0
44,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Unaligned,0
44,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Unaligned,0
44,the carina is sharp and located at the level of the hilum.,Uncertain,0
44,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
44,tracheal structure,Aligned,0
44,tuberculous (qualifier value),Uncertain,1
44,visualized proximal humerus demonstrates normal trabecular pattern and smooth cortical bone surfaces.,Uncertain,2
45,acute bronchitis (disorder),Uncertain,0
45,atheroscleroses,Uncertain,0
45,calculus in biliary tract,Uncertain,5
45,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
45,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
45,coad,Uncertain,0
45,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
45,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
45,"disease, forestier's",Uncertain,2
45,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Uncertain,0
45,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
45,gallstone disease,Uncertain,5
45,gallstone diseases,Uncertain,5
45,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
45,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
45,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
45,pericardial effusion,Uncertain,0
45,small focal nodular density identified in the left lower lung field.,Uncertain,0
45,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
45,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Aligned,0
45,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
45,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
46,acute bronchitis (disorder),Uncertain,0
46,atheroscleroses,Uncertain,0
46,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
46,"columns, spinal",Uncertain,2
46,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
46,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
46,cystic fibrosis (disorder),Uncertain,0
46,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
46,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
46,"disease, forestier's",Uncertain,2
46,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
46,heart atria,Uncertain,0
46,large air filled bullae are identified within the apical lung regions.,Uncertain,0
46,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
46,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
46,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
46,pulmonary cicatrix,Uncertain,0
46,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
46,"sarcoid, boeck's",Uncertain,1
46,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
46,the aortic silhouette maintains a normal configuration within the central mediastinal space.,Aligned,0
46,the carina is sharp and located at the level of the hilum.,Uncertain,0
46,the left atrial appendage is located along the mid left heart border.,Uncertain,0
46,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
46,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
46,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
46,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
46,tuberculous (qualifier value),Uncertain,1
46,vertebral columns,Uncertain,2
46,well defined thick walled cavitary lesion identified in the left lower lobe.,Uncertain,0
47,a solitary well-defined nodule with central dense calcification is noted.,Uncertain,0
47,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Uncertain,1
47,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
47,cervical spines,Uncertain,2
47,"columns, spinal",Uncertain,2
47,dense calcified plaques identified along the margins of the thoracic aorta.,Uncertain,0
47,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
47,"disease, forestier's",Uncertain,2
47,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
47,fibrocystic disease,Uncertain,0
47,"fibroses, pulmonary",Uncertain,0
47,gallstone disease,Uncertain,5
47,gallstone diseases,Uncertain,5
47,increased posterior curvature of the thoracic spine is noted on the lateral view.,Uncertain,2
47,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
47,layering opacity along the lateral chest wall indicates pleural effusion.,Uncertain,0
47,miliary lupoid of boeck,Uncertain,1
47,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
47,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Uncertain,3
47,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
47,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
47,tracheal structure,Aligned,0
47,tuberculosis,Uncertain,1
48,besnier boeck disease,Uncertain,1
48,calcified granuloma,Uncertain,0
48,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
48,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
48,confluent airspace opacification present within the left lower lobe segment.,Unaligned,0
48,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
48,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Unaligned,2
48,dense consolidation obscuring the normal vascular markings in the left lower lung.,Unaligned,0
48,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Unaligned,0
48,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
48,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Unaligned,0
48,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
48,gallstone diseases,Uncertain,5
48,globular heart shape suggesting an increase in the pericardial space.,Unaligned,0
48,heart atria,Uncertain,0
48,hemopneumothorax,Unaligned,0
48,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
48,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
48,normal midline position of the trachea with a well defined tracheal air column.,Aligned,0
48,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
48,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Unaligned,0
48,pleural effusions,Aligned,0
48,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Aligned,0
48,the proximal humerus is visualized within the lateral aspect of the thoracic cage.,Aligned,2
48,tracheal structure,Aligned,0
49,atheroscleroses,Uncertain,0
49,bilateral diaphragmatic domes are smooth with sharp costophrenic angles on frontal view.,Aligned,3
49,bronchiectasis (disorder),Uncertain,0
49,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
49,central mediastinal structures maintain a normal position without evidence of abnormal widening.,Aligned,0
49,chronic irreversible airway obstruction,Uncertain,0
49,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
49,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
49,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
49,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
49,"disease, forestier's",Uncertain,2
49,"fibroses, pulmonary",Uncertain,0
49,gallstone diseases,Uncertain,5
49,large air filled bullae are identified within the apical lung regions.,Uncertain,0
49,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
49,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
49,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
49,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
49,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
49,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
49,small focal nodular density identified in the left lower lung field.,Uncertain,0
49,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
49,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Unaligned,2
49,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
49,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Aligned,3
49,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Aligned,0
49,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
49,unexpanded lung,Uncertain,0
