image_index,concept,verdict,macro_cluster
235,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Uncertain,2
235,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
236,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
236,coad,Uncertain,0
236,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
236,"disease, forestier's",Uncertain,2
236,large air filled bullae are identified within the apical lung regions.,Uncertain,0
236,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
236,miliary lupoid of boeck,Uncertain,1
236,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
236,the carina is sharp and located at the level of the hilum.,Uncertain,0
236,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
237,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Unaligned,0
237,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
237,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
237,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
237,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
237,pulmonary cicatrix,Aligned,0
237,"spine, cervical",Aligned,2
237,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
237,tuberculosis,Unaligned,1
238,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
238,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
238,gallstone diseases,Uncertain,5
238,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
238,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
238,pulmonary cicatrix,Uncertain,0
238,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
238,solitary circumscribed mass lesion projecting over the right mid lung zone.,Unaligned,0
238,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Aligned,3
238,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
239,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Aligned,0
239,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
239,dense consolidation obscuring the normal vascular markings in the left lower lung.,Unaligned,0
239,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Unaligned,0
239,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Unaligned,7
239,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
239,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
239,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
239,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
239,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
240,acute bronchitis (disorder),Uncertain,0
240,cardiomegaly (disorder),Uncertain,0
240,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
240,fibrocystic disease,Uncertain,0
240,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
240,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
240,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
240,shoulder region,Aligned,2
240,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
240,well-defined costophrenic sulcus with normal contour and sharp margins.,Uncertain,4
241,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
241,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
241,"column, vertebral",Uncertain,2
241,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
241,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
241,"fibroses, pulmonary",Uncertain,0
241,"hernia, hiatus",Uncertain,3
241,pneumothorax (disorder),Unaligned,0
241,the proximal humerus is visualized within the lateral aspect of the thoracic cage.,Aligned,2
241,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Aligned,0
242,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
242,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
242,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
242,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
242,gallstone diseases,Uncertain,5
242,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
242,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
242,miliary lupoid of boeck,Uncertain,1
242,the carina is sharp and located at the level of the hilum.,Uncertain,0
242,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Aligned,0
243,acute bronchitis (disorder),Uncertain,0
243,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
243,chronic irreversible airway obstruction,Uncertain,0
243,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
243,forestiers disease,Uncertain,2
243,heart atria,Uncertain,0
243,large air filled bullae are identified within the apical lung regions.,Unaligned,0
243,lucent fat density noted along the inferior cardiac border on lateral view.,Unaligned,6
243,mediastinal shift,Unaligned,0
243,the left atrial appendage is located along the mid left heart border.,Uncertain,0
244,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
244,besnier boeck disease,Uncertain,1
244,cardiomegaly (disorder),Aligned,0
244,cholelithiasis,Uncertain,5
244,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
244,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
244,fibrocystic disease,Uncertain,0
244,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
244,pleural effusions,Aligned,0
244,tuberculosis,Uncertain,1
245,acute bronchitis (disorder),Uncertain,0
245,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
245,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
245,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
245,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
245,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
245,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Aligned,0
245,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
245,unexpanded lung,Uncertain,0
245,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
246,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
246,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Unaligned,2
246,lymphatic gland,Uncertain,7
246,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
246,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
246,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
246,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
246,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Unaligned,0
246,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Unaligned,2
247,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
247,"columns, spinal",Uncertain,2
247,dense consolidation obscuring the normal vascular markings in the left lower lung.,Unaligned,0
247,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
247,heart atria,Uncertain,0
247,large air filled bullae are identified within the apical lung regions.,Unaligned,0
247,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
247,solitary circumscribed mass lesion projecting over the right mid lung zone.,Unaligned,0
247,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Unaligned,2
248,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
248,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
248,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
248,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Unaligned,2
248,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
248,lymphatic gland,Uncertain,7
248,miliary lupoid of boeck,Uncertain,1
248,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
248,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
248,the carina is sharp and located at the level of the hilum.,Unaligned,0
249,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
249,atheroscleroses,Uncertain,0
249,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
249,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
249,cystic fibrosis (disorder),Uncertain,0
249,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
249,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
249,mediastinal shift,Unaligned,0
249,pulmonary cicatrix,Uncertain,0
249,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Uncertain,0
250,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
250,coad,Uncertain,0
250,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
250,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
250,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
250,oesophageal hiatal hernia,Uncertain,3
250,pericardial effusion,Uncertain,0
250,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
250,the upper abdomen is partially included at the base of the image.,Uncertain,3
250,tuberculosis,Uncertain,1
251,atheroscleroses,Uncertain,0
251,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Aligned,0
251,cardiomegaly (disorder),Aligned,0
251,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
251,"column, vertebral",Unaligned,2
251,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
251,"disease, forestier's",Uncertain,2
251,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
251,pleural effusions,Aligned,0
252,cardiomegaly (disorder),Uncertain,0
252,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
252,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Uncertain,1
252,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
252,fibrocystic disease,Uncertain,0
252,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
252,miliary lupoid of boeck,Uncertain,1
252,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
252,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
252,the tracheal bifurcation is clearly visualized with a sharp carinal angle.,Uncertain,0
253,acute bronchitis (disorder),Uncertain,0
253,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
253,cervical spines,Uncertain,2
253,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
253,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Uncertain,0
253,gallstone diseases,Uncertain,5
253,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
253,tuberculosis,Uncertain,1
254,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
254,"columns, spinal",Uncertain,2
254,"fibroses, pulmonary",Uncertain,0
254,fine reticular opacities present throughout the mid and lower lung zones.,Uncertain,0
254,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
254,increased retrosternal clear space observed due to anterior sternal bowing.,Uncertain,2
254,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
254,miliary lupoid of boeck,Uncertain,1
254,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
254,tuberculous,Uncertain,1
255,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
255,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
255,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
255,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
255,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Uncertain,5
255,pericardial effusion,Uncertain,0
255,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
255,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Uncertain,0
255,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
256,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
256,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
256,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
256,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
256,gallstone diseases,Uncertain,5
256,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
256,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Aligned,2
256,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
256,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
256,tuberculosis,Uncertain,1
257,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
257,cystic fibrosis (disorder),Uncertain,0
257,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
257,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
257,"disease, forestier's",Uncertain,2
257,fibrocystic disease,Uncertain,0
257,gallstone diseases,Uncertain,5
257,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
257,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
257,tuberculosis,Uncertain,1
258,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
258,cardiomegaly (disorder),Uncertain,0
258,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
258,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
258,fibrocystic disease,Uncertain,0
258,gallstone disease,Uncertain,5
258,gallstone diseases,Uncertain,5
258,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
258,tuberculosis,Uncertain,1
259,bronchiectasis (disorder),Uncertain,0
259,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
259,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
259,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Uncertain,3
259,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
259,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
259,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Aligned,0
259,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
259,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
260,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
260,chronic irreversible airway obstruction,Uncertain,0
260,cystic fibrosis (disorder),Uncertain,0
260,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
260,"disease, forestier's",Uncertain,2
260,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
260,pulmonary cicatrix,Uncertain,0
260,"spine, cervical",Uncertain,2
260,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
260,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
261,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
261,atheroscleroses,Uncertain,0
261,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
261,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
261,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
261,extraskeletal calcification,Uncertain,2
261,fibrocystic disease,Uncertain,0
261,gallstone diseases,Uncertain,5
261,normal midline position of the trachea with a well defined tracheal air column.,Uncertain,0
262,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
262,cholelithiasis,Uncertain,5
262,costophrenic angle,Uncertain,4
262,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
262,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
262,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Unaligned,3
262,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
262,pericardial effusion,Uncertain,0
262,structure of yellow fat,Uncertain,6
263,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
263,fibrocystic disease,Uncertain,0
263,forestiers disease,Uncertain,2
263,gallstone diseases,Uncertain,5
263,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
263,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
263,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
263,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
263,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
263,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
264,acute bronchitis (disorder),Uncertain,0
264,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
264,cardiomegaly (disorder),Uncertain,0
264,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
264,"disease, forestier's",Uncertain,2
264,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Uncertain,0
264,fibrocystic disease,Uncertain,0
264,gallstone diseases,Uncertain,5
264,layering opacity along the lateral chest wall indicates pleural effusion.,Uncertain,0
265,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
265,cardiomegaly (disorder),Uncertain,0
265,"disease, forestier's",Uncertain,2
265,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
265,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
265,gallstone diseases,Uncertain,5
265,the left atrial appendage is located along the mid left heart border.,Uncertain,0
265,tuberculosis,Uncertain,1
266,bilateral perihilar airspace opacities consistent with pulmonary edema.,Uncertain,0
266,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
266,chronic irreversible airway obstruction,Uncertain,0
266,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Unaligned,0
266,focal area of increased density identified in the left mid lung zone.,Uncertain,0
266,gallstone diseases,Uncertain,5
266,heart atria,Uncertain,0
266,increased cardiac shadow size with a water bottle configuration.,Uncertain,0
266,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Uncertain,0
266,the left atrial appendage is located along the mid left heart border.,Uncertain,0
267,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
267,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
267,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
267,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Uncertain,2
267,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
267,patchy consolidations with cavitation identified in the right upper lung field.,Uncertain,1
267,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
267,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Uncertain,2
267,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
267,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
268,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
268,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
268,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
268,miliary lupoid of boeck,Uncertain,1
268,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
268,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
268,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
268,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
268,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
268,tuberculosis,Uncertain,1
269,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
269,costophrenic angle,Uncertain,4
269,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
269,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
269,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
269,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
269,small focal nodular density identified in the left lower lung field.,Uncertain,0
269,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
269,well-defined costophrenic sulcus with normal contour and sharp margins.,Uncertain,4
270,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
270,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
270,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
270,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
270,expansile lytic lesion noted within the mid portion of the right scapula.,Uncertain,2
270,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
270,gallstone diseases,Uncertain,5
270,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
270,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Uncertain,3
270,unexpanded lung,Uncertain,0
271,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
271,"columns, spinal",Uncertain,2
271,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
271,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
271,large air filled bullae are identified within the apical lung regions.,Uncertain,0
271,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
271,miliary lupoid of boeck,Uncertain,1
271,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
271,pleural effusions,Uncertain,0
271,tuberculosis,Uncertain,1
272,acute bronchitis (disorder),Uncertain,0
272,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
272,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
272,dense consolidation obscuring the normal vascular markings in the left lower lung.,Unaligned,0
272,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
272,"disease, forestier's",Uncertain,2
272,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Uncertain,0
272,gallstone diseases,Uncertain,5
272,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
272,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
273,a solitary well-defined nodule with central dense calcification is noted.,Unaligned,0
273,a solitary well-defined rounded opacity is noted within the right upper lobe.,Unaligned,0
273,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
273,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
273,large air filled bullae are identified within the apical lung regions.,Unaligned,0
273,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
273,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
273,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
273,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
273,the carina is sharp and located at the level of the hilum.,Uncertain,0
274,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
274,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
274,"columns, spinal",Uncertain,2
274,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
274,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
274,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Uncertain,0
274,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
274,homogeneous opacification of the pleural space consistent with a large pleural effusion.,Uncertain,0
274,pericardial effusion,Uncertain,0
274,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
275,bronchiectasis (disorder),Uncertain,0
275,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
275,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
275,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
275,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
275,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
275,pulmonary cicatrix,Uncertain,0
275,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
275,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
275,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
276,acute tracheobronchitis (disorder),Uncertain,0
276,besnier boeck disease,Uncertain,1
276,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
276,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
276,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
276,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
276,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Uncertain,2
276,small focal nodular density identified in the left lower lung field.,Uncertain,0
276,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
276,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
277,bronchiectasis (disorder),Uncertain,0
277,central mediastinal structures maintain a normal position without evidence of abnormal widening.,Aligned,0
277,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
277,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
277,"fibroses, pulmonary",Uncertain,0
277,miliary lupoid of boeck,Uncertain,1
277,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
277,tuberculosis (disorder),Uncertain,1
278,a solitary well-defined nodule with central dense calcification is noted.,Unaligned,0
278,coad,Uncertain,0
278,"disease, forestier's",Uncertain,2
278,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
278,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Unaligned,2
278,pigeon breast,Uncertain,2
278,pneumothorax (disorder),Unaligned,0
278,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Unaligned,0
278,the carina is sharp and located at the level of the hilum.,Unaligned,0
278,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
279,atheroscleroses,Uncertain,0
279,cervical spines,Uncertain,2
279,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
279,cystic fibrosis (disorder),Uncertain,0
279,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Unaligned,7
279,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
279,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Unaligned,0
279,the carina is sharp and located at the level of the hilum.,Uncertain,0
279,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
279,tuberculous (qualifier value),Uncertain,1
